edge,sz_selection_frequency,sz_mean_importance_share,ctrl_selection_frequency,ctrl_mean_importance_share,selection_frequency_difference,importance_share_difference
lh_lateralorbitofrontal -- rh_caudalanteriorcingulate,0.0,0.001610819260018378,0.013333333333333334,0.002879391706375426,-0.013333333333333334,-0.0012685724463570478
lh_inferiorparietal -- lh_lateraloccipital,0.013333333333333334,0.0031057361433001417,0.02666666666666667,0.0030531491688304928,-0.013333333333333334,5.2586974469648936e-05
lh_cuneus -- lh_parahippocampal,0.0,0.002579099570064444,0.013333333333333334,0.0035430072570541145,-0.013333333333333334,-0.0009639076869896704
lh_lateraloccipital -- lh_parstriangularis,0.0,0.002312712790399536,0.013333333333333334,0.0027356280152603996,-0.013333333333333334,-0.0004229152248608637
lh_temporalpole -- rh_frontalpole,0.013333333333333334,0.002841691477811395,0.02666666666666667,0.0032531007901561763,-0.013333333333333334,-0.0004114093123447813
lh_inferiortemporal -- rh_transversetemporal,0.0,0.0015260117674396293,0.013333333333333334,0.0034166800631054927,-0.013333333333333334,-0.0018906682956658634
rh_caudalmiddlefrontal -- rh_middletemporal,0.013333333333333334,0.0025673841838111363,0.02666666666666667,0.003097244392570905,-0.013333333333333334,-0.0005298602087597686
lh_inferiortemporal -- lh_rostralanteriorcingulate,0.0,0.002749167135487288,0.013333333333333334,0.002991329349720494,-0.013333333333333334,-0.00024216221423320602
lh_parahippocampal -- lh_precuneus,0.0,0.0029742592959014127,0.013333333333333334,0.0038761811794362057,-0.013333333333333334,-0.000901921883534793
rh_lateraloccipital -- rh_postcentral,0.013333333333333334,0.0029629915961231794,0.02666666666666667,0.003105001353024077,-0.013333333333333334,-0.00014200975690089766
lh_precentral -- rh_superiorfrontal,0.013333333333333334,0.0031708800697151695,0.02666666666666667,0.0033105910064321503,-0.013333333333333334,-0.0001397109367169808
rh_inferiorparietal -- rh_paracentral,0.0,0.002573312528868112,0.013333333333333334,0.002574537311834428,-0.013333333333333334,-1.2247829663161042e-06
lh_frontalpole -- rh_posteriorcingulate,0.0,0.002027354964581019,0.013333333333333334,0.0022831164626110683,-0.013333333333333334,-0.00025576149803004924
lh_posteriorcingulate -- rh_superiortemporal,0.013333333333333334,0.002953359755775656,0.02666666666666667,0.003161519068790536,-0.013333333333333334,-0.00020815931301487994
rh_caudalanteriorcingulate -- rh_pericalcarine,0.0,0.0024163627659584594,0.013333333333333334,0.00269032839439101,-0.013333333333333334,-0.0002739656284325505
lh_lateraloccipital -- lh_parsopercularis,0.0,0.0027185076719169242,0.013333333333333334,0.0031667843860954323,-0.013333333333333334,-0.00044827671417850806
lh_fusiform -- rh_parstriangularis,0.0,0.0026623248511563366,0.013333333333333334,0.002805522332574178,-0.013333333333333334,-0.0001431974814178412
lh_lateralorbitofrontal -- rh_caudalmiddlefrontal,0.0,0.004862766574541241,0.013333333333333334,0.004758227250503731,-0.013333333333333334,0.00010453932403751021
rh_caudalmiddlefrontal -- rh_parstriangularis,0.0,0.002993859691926501,0.013333333333333334,0.0029003464952879815,-0.013333333333333334,9.351319663851963e-05
rh_cuneus -- rh_precentral,0.0,0.0028832431142752977,0.013333333333333334,0.0026920537670454096,-0.013333333333333334,0.0001911893472298881
lh_inferiortemporal -- rh_posteriorcingulate,0.013333333333333334,0.0026795229167311785,0.02666666666666667,0.003257638636435211,-0.013333333333333334,-0.0005781157197040326
lh_caudalanteriorcingulate -- rh_frontalpole,0.0,0.0015148424863960788,0.013333333333333334,0.002869894749535984,-0.013333333333333334,-0.0013550522631399053
lh_precuneus -- rh_medialorbitofrontal,0.0,0.002908693188220954,0.013333333333333334,0.0029209306080671673,-0.013333333333333334,-1.2237419846213363e-05
lh_isthmuscingulate -- rh_lateralorbitofrontal,0.0,0.00279259492589037,0.013333333333333334,0.0032563322689397405,-0.013333333333333334,-0.0004637373430493707
lh_posteriorcingulate -- rh_paracentral,0.013333333333333334,0.002945959253235194,0.02666666666666667,0.0030880332223494145,-0.013333333333333334,-0.00014207396911422067
lh_entorhinal -- rh_entorhinal,0.08,0.003966144283014519,0.09333333333333334,0.003799669114970118,-0.013333333333333336,0.00016647516804440144
lh_middletemporal -- rh_isthmuscingulate,0.02,0.0028679180443275097,0.034666666666666665,0.0033972724612996827,-0.014666666666666665,-0.000529354416972173
lh_parahippocampal -- rh_postcentral,0.006666666666666667,0.002593132135411615,0.021333333333333333,0.003137635373882242,-0.014666666666666665,-0.0005445032384706274
lh_posteriorcingulate -- rh_isthmuscingulate,0.02,0.003003755551284758,0.034666666666666665,0.0032456268754722855,-0.014666666666666665,-0.00024187132418752736
rh_bankssts -- rh_superiortemporal,0.006666666666666667,0.0030931507477546688,0.021333333333333333,0.003141646724115777,-0.014666666666666665,-4.8495976361108244e-05
lh_inferiortemporal -- lh_superiorfrontal,0.006666666666666667,0.002504738404365101,0.021333333333333333,0.0029312348236469315,-0.014666666666666665,-0.00042649641928183034
lh_superiortemporal -- rh_posteriorcingulate,0.02,0.003051729044284316,0.034666666666666665,0.003181433814409472,-0.014666666666666665,-0.00012970477012515637
lh_superiorparietal -- rh_rostralmiddlefrontal,0.006666666666666667,0.0031144938889317675,0.021333333333333333,0.003397779104933652,-0.014666666666666665,-0.00028328521600188466
lh_parahippocampal -- rh_inferiorparietal,0.006666666666666667,0.002343206859506329,0.021333333333333333,0.0033581380108177023,-0.014666666666666665,-0.0010149311513113733
lh_insula -- lh_parstriangularis,0.006666666666666667,0.0034649377632771134,0.021333333333333333,0.003010464751165977,-0.014666666666666665,0.00045447301211113626
rh_isthmuscingulate -- rh_middletemporal,0.006666666666666667,0.0027718165110530366,0.021333333333333333,0.003077748771611317,-0.014666666666666665,-0.0003059322605582803
rh_inferiortemporal -- rh_posteriorcingulate,0.02,0.0031590006123680455,0.034666666666666665,0.003149402151793168,-0.014666666666666665,9.5984605748777e-06
rh_caudalmiddlefrontal -- rh_rostralanteriorcingulate,0.006666666666666667,0.0028505811047139745,0.021333333333333333,0.003491591556564685,-0.014666666666666665,-0.0006410104518507105
rh_bankssts -- rh_parstriangularis,0.006666666666666667,0.0031974189924355518,0.021333333333333333,0.002980609210151853,-0.014666666666666665,0.00021680978228369886
rh_inferiorparietal -- rh_superiorfrontal,0.02,0.003202663142646162,0.034666666666666665,0.0030044283248013147,-0.014666666666666665,0.00019823481784484722
lh_superiortemporal -- rh_bankssts,0.006666666666666667,0.0028278607403219996,0.021333333333333333,0.003048070889337176,-0.014666666666666665,-0.00022021014901517626
lh_insula -- lh_parahippocampal,0.006666666666666667,0.00302153778829805,0.021333333333333333,0.00400745104618998,-0.014666666666666665,-0.0009859132578919302
lh_insula -- lh_superiorfrontal,0.02666666666666667,0.0031892676888870806,0.042666666666666665,0.003439718641827837,-0.015999999999999997,-0.0002504509529407564
lh_caudalanteriorcingulate -- lh_posteriorcingulate,0.04,0.003369763802033471,0.056,0.0034688699480046863,-0.016,-9.910614597121543e-05
lh_caudalmiddlefrontal -- rh_parahippocampal,0.0,0.002749818416149102,0.016,0.0038697762605698436,-0.016,-0.0011199578444207416
lh_caudalmiddlefrontal -- lh_paracentral,0.0,0.002261381903144517,0.016,0.0031498675391548993,-0.016,-0.0008884856360103824
lh_isthmuscingulate -- rh_superiortemporal,0.013333333333333334,0.0024051476152863872,0.029333333333333333,0.0031412729036745727,-0.016,-0.0007361252883881855
rh_lingual -- rh_postcentral,0.013333333333333334,0.002676965556512397,0.029333333333333333,0.003266201605615882,-0.016,-0.0005892360491034851
rh_bankssts -- rh_superiorfrontal,0.0,0.002053979712719413,0.016,0.0028904151198309324,-0.016,-0.0008364354071115194
lh_caudalmiddlefrontal -- lh_superiortemporal,0.0,0.002246530563258092,0.016,0.003028698358885619,-0.016,-0.0007821677956275268
lh_middletemporal -- rh_frontalpole,0.0,0.0024766356946604043,0.016,0.0028511527534506834,-0.016,-0.00037451705879027906
rh_frontalpole -- rh_isthmuscingulate,0.0,0.0026188806796977092,0.016,0.0035227777595301935,-0.016,-0.0009038970798324842
lh_lateralorbitofrontal -- rh_fusiform,0.0,0.0018017894463095657,0.016,0.004861563141151814,-0.016,-0.003059773694842249
lh_bankssts -- rh_rostralanteriorcingulate,0.013333333333333334,0.0030401734934992664,0.029333333333333333,0.0036083067197467972,-0.016,-0.0005681332262475309
lh_parsopercularis -- rh_rostralanteriorcingulate,0.0,0.0022577492185054562,0.016,0.003063062944729659,-0.016,-0.0008053137262242029
lh_isthmuscingulate -- lh_superiortemporal,0.0,0.0023752494288719643,0.016,0.0029987071117116224,-0.016,-0.0006234576828396581
lh_rostralanteriorcingulate -- rh_inferiorparietal,0.013333333333333334,0.00281483387339983,0.029333333333333333,0.003374193401801781,-0.016,-0.0005593595284019508
rh_caudalmiddlefrontal -- rh_superiorfrontal,0.0,0.0026469882159025873,0.016,0.0029463407531267797,-0.016,-0.00029935253722419234
rh_fusiform -- rh_medialorbitofrontal,0.0,0.0016098808279919612,0.016,0.003466180644115061,-0.016,-0.0018562998161230997
lh_superiortemporal -- rh_caudalmiddlefrontal,0.0,0.002700323607807811,0.016,0.0029524733492325844,-0.016,-0.00025214974142477326
lh_parstriangularis -- rh_precentral,0.0,0.002843805405266031,0.016,0.003164217641075601,-0.016,-0.0003204122358095702
lh_parsopercularis -- rh_medialorbitofrontal,0.0,0.002039751859391086,0.016,0.004000087828479788,-0.016,-0.0019603359690887018
lh_precentral -- rh_precentral,0.04666666666666667,0.0034815563071914184,0.064,0.003677908110933165,-0.017333333333333333,-0.00019635180374174676
rh_bankssts -- rh_caudalanteriorcingulate,0.03333333333333333,0.0031567706144623535,0.050666666666666665,0.0033553714717041603,-0.017333333333333333,-0.00019860085724180679
lh_cuneus -- lh_entorhinal,0.006666666666666667,0.002395715056611395,0.024,0.0035419512840117063,-0.017333333333333333,-0.0011462362274003114
rh_caudalanteriorcingulate -- rh_middletemporal,0.03333333333333333,0.0032014530682577874,0.050666666666666665,0.0033664164670849385,-0.017333333333333333,-0.00016496339882715117
rh_lateraloccipital -- rh_parsopercularis,0.006666666666666667,0.002842694893286899,0.024,0.0029609811687869164,-0.017333333333333333,-0.00011828627550001733
lh_entorhinal -- lh_medialorbitofrontal,0.006666666666666667,0.003618517150641676,0.024,0.004204793254239874,-0.017333333333333333,-0.0005862761035981979
lh_lateraloccipital -- lh_precentral,0.02,0.0028674994346770117,0.037333333333333336,0.0032940065569181296,-0.017333333333333336,-0.00042650712224111785
lh_caudalmiddlefrontal -- rh_bankssts,0.02,0.00348773263784893,0.037333333333333336,0.0036667691610841264,-0.017333333333333336,-0.00017903652323519653
lh_middletemporal -- lh_pericalcarine,0.02,0.0033048055791154323,0.037333333333333336,0.0031324744045964537,-0.017333333333333336,0.00017233117451897866
lh_precentral -- lh_superiorfrontal,0.013333333333333334,0.0031702597440571184,0.032,0.0032397518086918157,-0.018666666666666665,-6.949206463469733e-05
rh_caudalmiddlefrontal -- rh_paracentral,0.013333333333333334,0.0035277657070357134,0.032,0.0031774873229054364,-0.018666666666666665,0.00035027838413027694
lh_caudalmiddlefrontal -- lh_insula,0.013333333333333334,0.0033537188123539245,0.032,0.0032881749378054787,-0.018666666666666665,6.554387454844575e-05
lh_precentral -- lh_rostralanteriorcingulate,0.013333333333333334,0.0030436932635276707,0.032,0.00350661160190258,-0.018666666666666665,-0.00046291833837490935
lh_medialorbitofrontal -- rh_frontalpole,0.0,0.00166989395927777,0.018666666666666668,0.0025933410567512633,-0.018666666666666668,-0.0009234470974734932
lh_transversetemporal -- rh_parahippocampal,0.0,0.0027934005325453686,0.018666666666666668,0.0027612636122065666,-0.018666666666666668,3.2136920338802014e-05
lh_insula -- lh_supramarginal,0.0,0.0026735488054083333,0.018666666666666668,0.002925794556965305,-0.018666666666666668,-0.0002522457515569715
lh_paracentral -- rh_supramarginal,0.0,0.002362166000718668,0.018666666666666668,0.0033084496842722584,-0.018666666666666668,-0.0009462836835535905
lh_bankssts -- rh_paracentral,0.02666666666666667,0.0032176721123471307,0.04533333333333334,0.0034142509221108627,-0.018666666666666668,-0.00019657880976373197
lh_temporalpole -- rh_entorhinal,0.02666666666666667,0.003253481474743331,0.04533333333333334,0.003246410340055412,-0.018666666666666668,7.071134687918791e-06
lh_isthmuscingulate -- rh_middletemporal,0.02666666666666667,0.0028896465977546752,0.04533333333333334,0.003194795574499986,-0.018666666666666668,-0.0003051489767453108
lh_lateralorbitofrontal -- lh_parsorbitalis,0.0,0.0032130654214049662,0.018666666666666668,0.0037192616319072606,-0.018666666666666668,-0.0005061962105022944
lh_rostralanteriorcingulate -- rh_rostralmiddlefrontal,0.0,0.0025662351592768157,0.018666666666666668,0.003342211050286218,-0.018666666666666668,-0.0007759758910094025
rh_postcentral -- rh_precuneus,0.0,0.0029119738292675648,0.018666666666666668,0.0033104174456551707,-0.018666666666666668,-0.00039844361638760595
lh_lateraloccipital -- lh_rostralmiddlefrontal,0.04666666666666667,0.0034252791405734685,0.06666666666666667,0.0035936566133419447,-0.019999999999999997,-0.0001683774727684762
lh_caudalanteriorcingulate -- lh_paracentral,0.02,0.003204630288646399,0.04,0.003428558900430906,-0.02,-0.00022392861178450714
lh_parsopercularis -- rh_transversetemporal,0.006666666666666667,0.0030694839748128377,0.02666666666666667,0.004686257440595523,-0.02,-0.0016167734657826852
lh_insula -- rh_rostralanteriorcingulate,0.006666666666666667,0.0027209954981414573,0.02666666666666667,0.003252979113075308,-0.02,-0.0005319836149338506
lh_superiortemporal -- rh_paracentral,0.006666666666666667,0.002338290519094863,0.02666666666666667,0.0031721227004031637,-0.02,-0.0008338321813083009
lh_superiortemporal -- rh_middletemporal,0.006666666666666667,0.0030098112990188113,0.02666666666666667,0.0031597415768773772,-0.02,-0.00014993027785856596
rh_entorhinal -- rh_lingual,0.013333333333333334,0.002794972043561519,0.034666666666666665,0.0030350624968959274,-0.02133333333333333,-0.0002400904533344083
lh_rostralanteriorcingulate -- rh_superiorfrontal,0.0,0.002813200340739641,0.021333333333333333,0.003394076611832033,-0.021333333333333333,-0.0005808762710923922
lh_middletemporal -- rh_caudalmiddlefrontal,0.0,0.002694701047237865,0.021333333333333333,0.0030647234710078925,-0.021333333333333333,-0.00037002242377002755
lh_precentral -- rh_insula,0.0,0.002652516262800499,0.021333333333333333,0.003141459094340537,-0.021333333333333333,-0.0004889428315400382
lh_precentral -- rh_inferiorparietal,0.0,0.0026173455602981495,0.021333333333333333,0.0032372219836539888,-0.021333333333333333,-0.0006198764233558392
lh_posteriorcingulate -- rh_posteriorcingulate,0.02666666666666667,0.0033214852559583863,0.048,0.00353459546933817,-0.021333333333333333,-0.00021311021337978376
rh_frontalpole -- rh_superiortemporal,0.0,0.002267335977625873,0.021333333333333333,0.0027466186458491707,-0.021333333333333333,-0.0004792826682232976
lh_lateralorbitofrontal -- rh_parstriangularis,0.0,0.0017823907792387148,0.021333333333333333,0.0036006391166082674,-0.021333333333333333,-0.0018182483373695526
lh_caudalanteriorcingulate -- rh_lateralorbitofrontal,0.0,0.002938469047504472,0.021333333333333333,0.003354568754394253,-0.021333333333333333,-0.0004160997068897807
lh_caudalmiddlefrontal -- lh_inferiortemporal,0.006666666666666667,0.002982552061353466,0.029333333333333333,0.003365337769685532,-0.022666666666666665,-0.0003827857083320658
lh_isthmuscingulate -- rh_caudalanteriorcingulate,0.02,0.0028387759949288784,0.042666666666666665,0.003266874385394904,-0.022666666666666665,-0.0004280983904660254
lh_precentral -- rh_rostralanteriorcingulate,0.006666666666666667,0.0027258441251421473,0.029333333333333333,0.0033435011098185137,-0.022666666666666665,-0.0006176569846763663
rh_bankssts -- rh_paracentral,0.02,0.0031985294757004975,0.042666666666666665,0.003338303245257814,-0.022666666666666665,-0.00013977376955731646
lh_lateralorbitofrontal -- lh_medialorbitofrontal,0.006666666666666667,0.002470765406319783,0.029333333333333333,0.004086607438342431,-0.022666666666666665,-0.0016158420320226477
rh_inferiortemporal -- rh_superiortemporal,0.02,0.003407081149038571,0.042666666666666665,0.0033225528457266314,-0.022666666666666665,8.452830331193975e-05
lh_caudalmiddlefrontal -- rh_insula,0.006666666666666667,0.0026720194339036694,0.029333333333333333,0.0033468046366361896,-0.022666666666666665,-0.0006747852027325202
lh_inferiorparietal -- rh_superiorparietal,0.02,0.0033712358288594084,0.042666666666666665,0.00343020343711806,-0.022666666666666665,-5.896760825865139e-05
lh_frontalpole -- rh_frontalpole,0.04,0.0035097053027256125,0.064,0.0035949627427960137,-0.024,-8.525744007040117e-05
lh_caudalanteriorcingulate -- rh_rostralanteriorcingulate,0.0,0.002860825275640093,0.024,0.0034975464492578725,-0.024,-0.0006367211736177793
lh_middletemporal -- lh_posteriorcingulate,0.013333333333333334,0.002532882073433308,0.037333333333333336,0.0033214885740401327,-0.024,-0.000788606500606825
